year	tab_id	trad	simp	ipa_s	ipa_t	jyutping	sour	expl	note
200706	2151	煥	焕	wun22	wun22	wun6	P247		
200706	2152	桓	桓	wan21	wan21	waan4	P247		
200706	2153	完	完	jyn21	jyn21	jyun4	P247		
200706	2154	丸	丸	jyn21	jyn21	jyun4	P247	肉丸	
200706	2155	緩	缓	wun35	wun35	wun2	P247		
200706	2156	皖	皖	wun35	wun35	wun2	P247	安徽	安徽
200706	2157	換	换	wun22	wun22	wun6	P247		
200706	2158	活	活	wut2	wut2	wut6	P247		
200706	2159	豌	豌	wun35	wun35	wun2	P247	豌豆	
200706	2160	剜	剜	wun35	wun35	wun2	P247		
200706	2161	碗	碗	wun35	wun35	wun2	P247		
200706	2162	鰥	鳏	kuan55	kʷan55	gwaan1	P247	鰥寡	
200706	2163	頑	顽	man21	man21	maan4	P247	頑皮	
200706	2164	幻	幻	wan22	wan22	waan6	P247		
200706	2165	滑	滑	wɛt2	wɛt2	wet6	P247		
200706	2166	猾	猾	wɛt2	wɛt2	wet6	P247	狡猾	
200706	2167	挖	挖	wɛt3	wɛt3	wet3	P247		
200706	2168	篡	篡	tsʰyn33	tʃʰyn33	cyun3	P247		
200706	2169	撰	撰	tsyn33	tʃyn33	zyun3	P247		
200706	2170	閂	闩	san55	ʃan55	saan1	P247		
200706	2171	拴	拴	san55	ʃan55	saan1	P247		
200706	2172	刷	刷	tsʰat3	tʃʰat3	caat3	P247		
200706	2173	關	关	kuɛn55	kʷɛn55	gwen1	P247		
200706	2174	慣	惯	kuɛn33	kʷɛn33	gwen3	P247		
200706	2175	刮	刮	kuɛt3	kʷɛt3	gwet3	P247		
200706	2176	還	还	wɛn21	wɛn21	wen4	P247	還原	～原
200706	2177	還	还	wan21	wan21	waan4	P247	還有	
200706	2178	環	环	wɛn21	wɛn21	wen4	P247		
200706	2179	患	患	wan22	wan22	waan6	P248		
200706	2180	宦	宦	wan22	wan22	waan6	P248		
200706	2181	彎	弯	wan55	wan55	waan1	P248		
200706	2182	灣	湾	wan55	wan55	waan1	P248		
200706	2183	戀	恋	lyn35	lyn35	lyun2	P248		
200706	2184	劣	劣	lit2	lit2	lit6	P248		
200706	2185	全	全	tsʰyn21	tʃʰyn21	cyun4	P248		
200706	2186	泉	泉	tsʰyn21	tʃʰyn21	cyun4	P248		
200706	2187	絕	绝	tsyt2	tʃyt2	zyut6	P248		
200706	2188	宣	宣	ɬyn55	ɬyn55	slyun1	P248		
200706	2189	選	选	ɬyn35	ɬyn35	slyun2	P248		
200706	2190	雪	雪	ɬyt3	ɬyt3	slyut3	P248		
200706	2191	旋	旋	ɬyn21	ɬyn21	slyun4	P248		
200706	2192	轉	转	tsyn35	tʃyn35	zyun2	P248	轉送	～移
200706	2193	轉	转	tsyn33	tʃyn33	zyun3	P248	轉螺絲	旋～
200706	2194	傳	传	tsʰyn21	tʃʰyn21	cyun4	P248	傳達	
200706	2195	篆	篆	tsyn33	tʃyn33	zyun3	P248		
200706	2196	傳	传	tsyn22	tʃyn22	zyun6	P248	傳記	～記
200706	2197	專	专	tsyn55	tʃyn55	zyun1	P248		
200706	2198	磚	砖	tsyn55	tʃyn55	zyun1	P248		
200706	2199	川	川	tsʰyn55	tʃʰyn55	cyun1	P248		
200706	2200	穿	穿	tsʰyn55	tʃʰyn55	cyun1	P248		
200706	2201	喘	喘	tsʰyn35	tʃʰyn35	cyun2	P248		
200706	2202	串	串	tsʰyn33	tʃʰyn33	cyun3	P248		
200706	2203	船	船	syn21	ʃyn21	syun4	P248		原文誤作[syn55]
200706	2204	說	说	syt3	ʃyt3	syut3	P248	說話	
200706	2205	軟	软	jyn13	jyn24	jyun5	P248		原文誤作[wyn13]
200706	2206	捲	卷	kyn35	kyn35	gyun2	P248	捲起	
200706	2207	眷	眷	kyn33	kyn33	gyun3	P248		
200706	2208	卷	卷	kyn35	kyn35	gyun2	P248		
200706	2209	絹	绢	kyn55	kyn55	gyun1	P248		
200706	2210	圈	圈	hyn55	hyn55	hyun1	P248	圓圈	圓～
200706	2211	拳	拳	kʰyn21	kʰyn21	kyun4	P248		
200706	2212	權	权	kʰyn21	kʰyn21	kyun4	P249		
200706	2213	顴	颧	kʰyn21	kʰyn21	kyun4	P249	顴骨	
200706	2214	倦	倦	kyn22	kyn22	gyun6	P249		
200706	2215	圓	圆	jyn21	jyn21	jyun4	P249		
200706	2216	員	员	jyn21	jyn21	jyun4	P249		
200706	2217	院	院	jyn35	jyn35	jyun2	P249		
200706	2218	緣	缘	jyn21	jyn21	jyun4	P249		
200706	2219	沿	沿	jyn21	jyn21	jyun4	P249		
200706	2220	鉛	铅	jyn21	jyn21	jyun4	P249		
200706	2221	捐	捐	kyn55	kyn55	gyun1	P249		
200706	2222	悅	悦	jyt2	jyt2	jyut6	P249		
200706	2223	閱	阅	jyt2	jyt2	jyut6	P249		
200706	2224	藩	藩	fan21	fan21	faan4	P249	藩籬；藩衍	
200706	2225	反	反	fan35	fan35	faan2	P249		
200706	2226	販	贩	fan33	fan33	faan3	P249		
200706	2227	髮	发	fat3	fat3	faat3	P249	頭髮	
200706	2228	發	发	fat3	fat3	faat3	P249	發財	
200706	2229	翻	翻	fan55	fan55	faan1	P249		
200706	2230	番	番	fan55	fan55	faan1	P249	幾番	
200706	2231	煩	烦	fan21	fan21	faan4	P249		
200706	2233	礬	矾	fan21	fan21	faan4	P249		
200706	2234	繁	繁	fan21	fan21	faan4	P249		
200706	2235	飯	饭	fan22	fan22	faan6	P249		
200706	2236	伐	伐	fat2	fat2	faat6	P249		
200706	2237	筏	筏	fat2	fat2	faat6	P249		
200706	2238	罰	罚	fat2	fat2	faat6	P249		
200706	2239	晚	晚	man13	man24	maan5	P249		
200706	2240	挽	挽	wan35	wan35	waan2	P249		
200706	2241	輓	挽	wan35	wan35	waan2	P249		原文作「挽」字
200706	2242	萬	万	man22	man22	maan6	P249		
200706	2243	蔓	蔓	man22	man22	maan6	P249	瓜蔓子	
200706	2244	襪	袜	mɐt2	mɐt2	mat6	P249		
200706	2245	厥	厥	kʰyt3	kʰyt3	kyut3	P249		
200706	2246	勸	劝	hyn33	hyn33	hyun3	P249		
200706	2247	掘	掘	kuɐt2	kʷɐt2	gwat6	P249，257		
200706	2248	元	元	jyn21	jyn21	jyun4	P250		
200706	2249	原	原	jyn21	jyn21	jyun4	P250		
200706	2250	源	源	jyn21	jyn21	jyun4	P250		
200706	2251	阮	阮	jyn35	jyn35	jyun2	P250		
200706	2252	願	愿	jyn22	jyn22	jyun6	P250		
200706	2253	月	月	jyt2	jyt2	jyut6	P250		
200706	2254	喧	喧	ɬyn55	ɬyn55	slyun1	P250		
200706	2255	冤	冤	jyn55	jyn55	jyun1	P250		
200706	2256	怨	怨	jyn33	jyn33	jyun3	P250		
200706	2257	袁	袁	jyn21	jyn21	jyun4	P250		
200706	2258	轅	辕	jyn21	jyn21	jyun4	P250		
200706	2259	園	园	jyn21	jyn21	jyun4	P250		
200706	2260	援	援	jyn21	jyn21	jyun4	P250	援救	
200706	2261	遠	远	jyn13	jyn24	jyun5	P250		
200706	2262	越	越	jyt2	jyt2	jyut6	P250		
200706	2263	曰	曰	jyt2	jyt2	jyut6	P250		
200706	2264	粵	粤	jyt2	jyt2	jyut6	P250		
200706	2265	決	决	kʰyt3	kʰyt3	kyut3	P250		
200706	2266	訣	诀	kʰyt3	kʰyt3	kyut3	P250		
200706	2267	犬	犬	hyn35	hyn35	hyun2	P250		
200706	2268	缺	缺	kʰyt3	kʰyt3	kyut3	P250		
200706	2269	血	血	hyt3	hyt3	hyut3	P250		
200706	2270	玄	玄	jyn21	jyn21	jyun4	P250		
200706	2271	懸	悬	jyn21	jyn21	jyun4	P250		
200706	2272	縣	县	jyn22	jyn22	jyun6	P250		
200706	2273	眩	眩	jyn22	jyn22	jyun6	P250		
200706	2274	穴	穴	jyt2	jyt2	jyut6	P250		
200706	2275	淵	渊	jyn55	jyn55	jyun1	P250		
200706	2276	吞	吞	tʰɐn55	tʰɐn55	tan1	P250		
200706	2277	跟	跟	kɐn55	kɐn55	gan1	P250		
200706	2278	懇	恳	hɐn35	hɐn35	han2	P250		
200706	2279	墾	垦	hɐn35	hɐn35	han2	P250		
200706	2280	根	根	kɐn55	kɐn55	gan1	P250		
200706	2281	齦	龈	ŋɐn21	ŋɐn21	ngan4	P250	老鼠齦	
200706	2282	痕	痕	hɐn21	hɐn21	han4	P250		
200706	2283	很	很	hɐn35	hɐn35	han2	P250		
200706	2284	恨	恨	hɐn22	hɐn22	han6	P251		
200706	2285	恩	恩	∅ɐn55	∅ɐn55	an1	P251		
200706	2286	彬	彬	pɐn55	pɐn55	ban1	P251		
200706	2287	賓	宾	pɐn55	pɐn55	ban1	P251		
200706	2288	檳	槟	pɐn55	pɐn55	ban1	P251	檳榔	
200706	2289	殯	殡	pɐn55	pɐn55	ban1	P251		
200706	2290	鬢	鬓	pɐn55	pɐn55	ban1	P251		
200706	2291	筆	笔	pɐt5	pɐt5	bat1	P251		
200706	2292	畢	毕	pɐt5	pɐt5	bat1	P251		
200706	2293	必	必	pit5	pit5	bit1	P251		
200706	2294	匹	匹	pʰɐt5	pʰɐt5	pat1	P251	一匹布	
200706	2295	貧	贫	pʰɐn21	pʰɐn21	pan4	P251		
200706	2296	頻	频	pʰɐn21	pʰɐn21	pan4	P251	頻繁	
200706	2297	閩	闽	mɐn13	mɐn24	man5	P251	閩越	
200706	2298	民	民	mɐn21	mɐn21	man4	P251		
200706	2299	憫	悯	mɐn13	mɐn24	man5	P251		
200706	2300	敏	敏	mɐn13	mɐn24	man5	P251		
200706	2301	密	密	mɐt2	mɐt2	mat6	P251		
200706	2302	蜜	蜜	mɐt2	mɐt2	mat6	P251		
200706	2303	鄰	邻	lɐn21	lɐn21	lan4	P251		
200706	2304	鱗	鳞	lɐn21	lɐn21	lan4	P251		
200706	2305	燐	燐	lɐn21	lɐn21	lan4	P251		
200706	2306	磷	磷	lɐn21	lɐn21	lan4	P251		原文作「燐」字
200706	2307	吝	吝	lɐn21	lɐn21	lan4	P251	吝嗇	
200706	2308	栗	栗	lɐt2	lɐt2	lat6	P251		
200706	2309	津	津	tsɐn55	tʃɐn55	zan1	P251		
200706	2310	進	进	tsɐn33	tʃɐn33	zan3	P251		
200706	2311	晉	晋	tsɐn33	tʃɐn33	zan3	P251		
200706	2312	親	亲	tsʰɐn55	tʃʰɐn55	can1	P251		
200706	2313	親	亲	tsʰɐn33	tʃʰɐn33	can3	P251	親家	～家
200706	2314	七	七	tsʰɐt5	tʃʰɐt5	cat1	P251		
200706	2315	漆	漆	tsʰɐt5	tʃʰɐt5	cat1	P251		
200706	2316	秦	秦	tsʰɐn21	tʃʰɐn21	can4	P251		
200706	2317	盡	尽	tsɐn22	tʃɐn22	zan6	P251		
200706	2318	疾	疾	tsɐt2	tʃɐt2	zat6	P251		
200706	2319	辛	辛	ɬɐn55	ɬɐn55	slan1	P251		
200706	2320	新	新	ɬɐn55	ɬɐn55	slan1	P251		
200706	2321	薪	薪	ɬɐn55	ɬɐn55	slan1	P251		
200706	2322	信	信	ɬɐn33	ɬɐn33	slan3	P252		
200706	2323	訊	讯	ɬɐn33	ɬɐn33	slan3	P252		
200706	2324	悉	悉	ɬɐt5	ɬɐt5	slat1	P252		
200706	2325	膝	膝	ɬɐt5	ɬɐt5	slat1	P252		
200706	2326	珍	珍	tsɐn55	tʃɐn55	zan1	P252		
200706	2327	鎮	镇	tsɐn33	tʃɐn33	zan3	P252		
200706	2328	趁	趁	tsʰɐn33	tʃʰɐn33	can3	P252		
200706	2329	陳	陈	tsʰɐn21	tʃʰɐn21	can4	P252		
200706	2330	塵	尘	tsʰɐn21	tʃʰɐn21	can4	P252		
200706	2331	陣	阵	tsɐn22	tʃɐn22	zan6	P252		
200706	2332	姪	侄	tsɐt2	tʃɐt2	zat6	P252		
200706	2333	侄	侄	tsɐt2	tʃɐt2	zat6	P252		原文作「姪」字
200706	2334	秩	秩	tip2	tip2	dip6	P252		
200706	2335	榛	榛	tsɐn55	tʃɐn55	zan1	P252		
200706	2336	臻	臻	tsɐn55	tʃɐn55	zan1	P252		
200706	2337	襯	衬	tsʰɐn33	tʃʰɐn33	can3	P252		
200706	2338	蝨	虱	sɐt5	ʃɐt5	sat1	P252		
200706	2339	真	真	tsɐn55	tʃɐn55	zan1	P252		
200706	2340	診	诊	tsʰɐn35	tʃʰɐn35	can2	P252		
200706	2341	疹	疹	tsʰɐn35	tʃʰɐn35	can2	P252		
200706	2342	振	振	tsɐn33	tʃɐn33	zan3	P252		
200706	2343	震	震	tsɐn33	tʃɐn33	zan3	P252		
200706	2344	質	质	tsɐt5	tʃɐt5	zat1	P252		
200706	2345	神	神	sɐn21	ʃɐn21	san4	P252		
200706	2346	實	实	sɐt2	ʃɐt2	sat6	P252		
200706	2347	身	身	sɐn55	ʃɐn55	san1	P252		
200706	2348	申	申	sɐn55	ʃɐn55	san1	P252		
200706	2349	伸	伸	tsʰɐn55	tʃʰɐn55	can1	P252		～懶腰
200706	2350	娠	娠	sɐn21	ʃɐn21	san4	P252		
200706	2351	失	失	sɐt5	ʃɐt5	sat1	P252		
200706	2352	室	室	sɐt5	ʃɐt5	sat1	P252		
200706	2353	辰	辰	sɐn21	ʃɐn21	san4	P252		
200706	2354	晨	晨	sɐn21	ʃɐn21	san4	P252		
200706	2355	臣	臣	tsʰɐn21	tʃʰɐn21	can4	P252		
200706	2356	腎	肾	sɐn13	ʃɐn24	san5	P252		
200706	2357	慎	慎	sɐn22	ʃɐn22	san6	P252		
200706	2358	人	人	jɐn21	jɐn21	jan4	P252		
200706	2359	仁	仁	jɐn21	jɐn21	jan4	P252		
200706	2360	忍	忍	jɐn13	jɐn24	jan5	P252		
200706	2361	刃	刃	jɐn22	jɐn22	jan6	P252		
200706	2362	認	认	jiŋ22	jeŋ22	jing6	P253		
200706	2363	韌	韧	jɐn22	jɐn22	jan6	P253		
200706	2364	日	日	jɐt2	jɐt2	jat6	P253		
200706	2365	巾	巾	kɐn55	kɐn55	gan1	P253		
200706	2366	緊	紧	kɐn35	kɐn35	gan2	P253		
200706	2367	吉	吉	kɐt5	kɐt5	gat1	P253		
200706	2368	僅	仅	kɐn35	kɐn35	gan2	P253		
200706	2369	銀	银	ŋɐn21	ŋɐn21	ngan4	P253		
200706	2370	因	因	jɐn55	jɐn55	jan1	P253		
200706	2371	姻	姻	jɐn55	jɐn55	jan1	P253		
200706	2372	洇	洇	jin55	jin55	jin1	P253		
200706	2373	印	印	jɐn33	jɐn33	jan3	P253		
200706	2374	乙	乙	jit3	jit3	jit3	P253		
200706	2375	一	一	jɐt5	jɐt5	jat1	P253		
200706	2376	寅	寅	jɐn21	jɐn21	jan4	P253		
200706	2377	引	引	jɐn13	jɐn24	jan5	P253		
200706	2378	逸	逸	jɐt2	jɐt2	jat6	P253		
200706	2379	斤	斤	kɐn55	kɐn55	gan1	P253		
200706	2380	筋	筋	kɐn55	kɐn55	gan1	P253		
200706	2381	謹	谨	kɐn35	kɐn35	gan2	P253		
200706	2382	勁	劲	kiŋ22	keŋ22	ging6	P253	有勁	原文未標詞例，按方調表排列此處詞例爲「有勁」
200706	2383	訖	讫	hɐt5	hɐt5	hat1	P253		
200706	2384	乞	乞	hɐt5	hɐt5	hat1	P253		
200706	2385	勤	勤	kʰɐn21	kʰɐn21	kan4	P253		
200706	2386	芹	芹	kʰɐn21	kʰɐn21	kan4	P253		
200706	2387	近	近	kʰɐn13	kʰɐn24	kan5	P253		
200706	2388	欣	欣	hɐm55	hɐm55	ham1	P253		
200706	2389	殷	殷	jɐn55	jɐn55	jan1	P253		
200706	2390	隱	隐	jɐn35	jɐn35	jan2	P253		
200706	2391	奔	奔	pɐn55	pɐn55	ban1	P253		
200706	2392	錛	锛	pɐn55	pɐn55	ban1	P253		
200706	2393	本	本	pun35	pun35	bun2	P253		
200706	2394	不	不	pɐt5	pɐt5	bat1	P253		
200706	2395	噴	喷	pʰɐn33	pʰɐn33	pan3	P253	噴水；噴香	
200706	2397	盆	盆	pʰun21	pʰun21	pun4	P253		
200706	2398	笨	笨	pɐn22	pɐn22	ban6	P253		
200706	2399	勃	勃	put2	put2	but6	P253		
200706	2400	門	门	mun21	mun21	mun4	P254		
200706	2401	悶	闷	mun22	mun22	mun6	P254		
200706	2402	沒	没	mut2	mut2	mut6	P254	沉没；沒有	
200706	2403	敦	敦	tɐn55	tɐn55	dan1	P254	敦厚	
200706	2404	墩	墩	tɐn35	tɐn35	dan2	P254		
200706	2405	頓	顿	tɐn22	tɐn22	dan6	P254		
200706	2406	扽	扽	tɐn55	tɐn55	dan1	P254		拽
200706	2407	褪	褪	tʰɐn33	tʰɐn33	tan3	P254		
200706	2408	屯	屯	tɐn22	tɐn22	dan6	P254		
200706	2409	豚	豚	tʰɐn21	tʰɐn21	tan4	P254		
200706	2410	臀	臀	tʰɐn21	tʰɐn21	tan4	P254		
200706	2411	囤	囤	tɐn35	tɐn35	dan2	P254		
200706	2412	沌	沌	tɐn22	tɐn22	dan6	P254		
200706	2413	盾	盾	tɐn22	tɐn22	dan6	P254，256	矛盾	
200706	2414	鈍	钝	tɐn22	tɐn22	dan6	P254		
200706	2415	遁	遁	tɐn22	tɐn22	dan6	P254		
200706	2416	突	突	tɐt2	tɐt2	dat6	P254		
200706	2417	嫩	嫩	nyn22	nyn22	nyun6	P254		
200706	2418	論	论	lɐn22	lɐn22	lan6	P254	論語；議論	
200706	2419	崙	仑	lɐn21	lɐn21	lan4	P254		
200706	2420	侖	仑	lɐn21	lɐn21	lan4	P254		原文作「崙」字
200706	2422	尊	尊	tsyn55	tʃyn55	zyun1	P254		
200706	2423	卒	卒	tsyt5	tʃyt5	zyut1	P254	兵卒	
200706	2424	村	村	tsʰyn55	tʃʰyn55	cyun1	P254		
200706	2425	寸	寸	tsʰyn33	tʃʰyn33	cyun3	P254		
200706	2426	存	存	tsʰyn21	tʃʰyn21	cyun4	P254		
200706	2427	孫	孙	ɬyn55	ɬyn55	slyun1	P254		
200706	2428	損	损	ɬyn35	ɬyn35	slyun2	P254		
200706	2429	遜	逊	ɬɐn33	ɬɐn33	slan3	P254		
200706	2430	昆	昆	kʰuɐn55	kʷʰɐn55	kwan1	P254	昆蟲	
200706	2431	崑	昆	kʰuɐn55	kʷʰɐn55	kwan1	P254	崑崙	
200706	2432	滾	滚	kuɐn35	kʷɐn35	gwan2	P254		
200706	2433	棍	棍	kuɐn33	kʷɐn33	gwan3	P254		
200706	2434	骨	骨	kuɐt5	kʷɐt5	gwat1	P255	筋骨；骨頭	
200706	2435	坤	坤	kʰuɐn55	kʷʰɐn55	kwan1	P255		
200706	2436	綑	捆	kʰuɐn35	kʷʰɐn35	kwan2	P255		
200706	2437	捆	捆	kʰuɐn35	kʷʰɐn35	kwan2	P255		原文作「綑」字
200706	2438	困	困	kʰuɐn33	kʷʰɐn33	kwan3	P255		
200706	2439	窟	窟	wɐt5	wɐt5	wat1	P255	窟窿	
200706	2440	昏	昏	wɐn55	wɐn55	wan1	P255		
200706	2441	婚	婚	wɐn55	wɐn55	wan1	P255		
200706	2442	忽	忽	fɐt5	fɐt5	fat1	P255		
200706	2443	魂	魂	wɐn21	wɐn21	wan4	P255		
200706	2444	餛	馄	wɐn21	wɐn21	wan4	P255	餛飩	
200706	2445	渾	浑	wɐn35	wɐn35	wan2	P255	渾濁	
200706	2446	混	混	wɐn35	wɐn35	wan2	P255	相混	
200706	2447	核	核	hɐt2	hɐt2	hat6	P255		
200706	2448	溫	温	wɐn55	wɐn55	wan1	P255		
200706	2449	瘟	瘟	wɐn55	wɐn55	wan1	P255		
200706	2450	穩	稳	wɐn35	wɐn35	wan2	P255		
200706	2451	倫	伦	lɐn21	lɐn21	lan4	P255		
200706	2452	淪	沦	lɐn21	lɐn21	lan4	P255		
200706	2453	輪	轮	lɐn21	lɐn21	lan4	P255		
200706	2454	律	律	lɐt2	lɐt2	lat6	P255		
200706	2455	率	率	lɐt2	lɐt2	lat6	P255	速率	
200706	2456	遵	遵	tsyn55	tʃyn55	zyun1	P255		
200706	2457	俊	俊	tsɐn33	tʃɐn33	zan3	P255		
200706	2458	荀	荀	ɬɐn21	ɬɐn21	slan4	P255		
200706	2459	榫	榫	ɬɐn35	ɬɐn35	slan2	P255	榫頭	
200706	2460	迅	迅	ɬɐn33	ɬɐn33	slan3	P255		
200706	2461	戌	戌	ɬɐt5	ɬɐt5	slat1	P255		
200706	2462	恤	恤	ɬik5	ɬek5	slik1	P255		
200706	2463	旬	旬	ɬɐn21	ɬɐn21	slan4	P255		
200706	2464	循	循	ɬɐn21	ɬɐn21	slan4	P255		
200706	2465	巡	巡	ɬɐn21	ɬɐn21	slan4	P255		
200706	2466	殉	殉	ɬɐn21	ɬɐn21	slan4	P255		
200706	2467	朮	术	ɬɐt2	ɬɐt2	slat6	P255	白朮	原文誤作「術」字，按方調表排列此處爲「朮」字
200706	2468	率	率	ɬɐt5	ɬɐt5	slat1	P256	率領	
200706	2469	準	准	tsɐn35	tʃɐn35	zan2	P256		原文作「准」字
200706	2470	准	准	tsɐn35	tʃɐn35	zan2	P256		
200706	2471	春	春	tsʰɐn55	tʃʰɐn55	can1	P256		
200706	2472	蠢	蠢	tsʰɐn35	tʃʰɐn35	can2	P256		
200706	2473	出	出	tsʰyt5	tʃʰyt5	cyut1	P256		
200706	2474	唇	唇	sɐn21	ʃɐn21	san4	P256		原文作「脣」字
200706	2475	脣	唇	sɐn21	ʃɐn21	san4	P256		
200706	2477	順	顺	sɐn22	ʃɐn22	san6	P256		
200706	2478	術	术	ɬɐt2	ɬɐt2	slat6	P256		
200706	2479	述	述	ɬɐt2	ɬɐt2	slat6	P256		
200706	2480	秫	秫	ɬɐt2	ɬɐt2	slat6	P256		
200706	2481	舜	舜	sɐn22	ʃɐn22	san6	P256		
200706	2482	純	纯	sɐn21	ʃɐn21	san4	P256		原文誤作[tɐn22]
200706	2483	醇	醇	ɬɐn21	ɬɐn21	slan4	P256	酒味醇	
200706	2484	潤	润	jɐn22	jɐn22	jan6	P256		
200706	2485	閏	闰	jɐn22	jɐn22	jan6	P256		
200706	2486	均	均	kʰuɐn55	kʷʰɐn55	kwan1	P256		
200706	2487	鈞	钧	kʰuɐn55	kʷʰɐn55	kwan1	P256		
200706	2488	橘	橘	kɐt5	kɐt5	gat1	P256		
200706	2489	菌	菌	kʰuɐn13	kʷʰɐn24	kwan5	P256		
200706	2490	勻	匀	wɐn21	wɐn21	wan4	P256		
200706	2491	允	允	wɐn35	wɐn35	wan2	P256		
200706	2492	尹	尹	wɐn35	wɐn35	wan2	P256		
200706	2493	分	分	fɐn55	fɐn55	fan1	P256	分開	
200706	2494	粉	粉	fɐn35	fɐn35	fan2	P256		
200706	2495	糞	粪	fɐn33	fɐn33	fan3	P256		
200706	2496	奮	奋	fɐn13	fɐn24	fan5	P256		
200706	2497	芬	芬	fɐn55	fɐn55	fan1	P256		
200706	2498	紛	纷	fɐn55	fɐn55	fan1	P256		
200706	2499	彿	彿	fɐt2	fɐt2	fat6	P256	彷彿	
200706	2500	焚	焚	fɐn21	fɐn21	fan4	P256		
200706	2501	墳	坟	fɐn21	fɐn21	fan4	P256		
200706	2502	憤	愤	fɐn13	fɐn24	fan5	P256		
200706	2503	忿	忿	fɐn33	fɐn33	fan3	P256		
200706	2504	份	份	fɐn22	fɐn22	fan6	P257	一份兩份	
200706	2505	佛	佛	fɐt2	fɐt2	fat6	P257		
200706	2506	文	文	mɐn21	mɐn21	man4	P257		～化
200706	2507	紋	纹	mɐn21	mɐn21	man4	P257		
200706	2508	蚊	蚊	mɐn55	mɐn55	man1	P257		
200706	2509	聞	闻	mɐn21	mɐn21	man4	P257		
200706	2510	吻	吻	mɐn13	mɐn24	man5	P257		
200706	2511	刎	刎	mɐn13	mɐn24	man5	P257		
200706	2512	問	问	mɐn22	mɐn22	man6	P257		
200706	2513	物	物	mɐt2	mɐt2	mat6	P257		
200706	2514	勿	勿	mɐt2	mɐt2	mat6	P257		
200706	2515	君	君	kuɐn55	kʷɐn55	gwan1	P257		
200706	2516	軍	军	kuɐn55	kʷɐn55	gwan1	P257		
200706	2517	屈	屈	wɐt5	wɐt5	wat1	P257		
200706	2518	羣	群	kʰuɐn21	kʷʰɐn21	kwan4	P257		
200706	2519	群	群	kʰuɐn21	kʷʰɐn21	kwan4	P257		
200706	2520	裙	裙	kʰuɐn21	kʷʰɐn21	kwan4	P257		
200706	2521	郡	郡	kuɐn22	kʷɐn22	gwan6	P257		
200706	2523	倔	倔	wɐt5	wɐt5	wat1	P257	倔強	
200706	2524	熏	熏	fɐn55	fɐn55	fan1	P257		
200706	2525	燻	熏	fɐn55	fɐn55	fan1	P257		原文作「熏」字
200706	2526	勳	勋	wɐn55	wɐn55	wan1	P257		
200706	2527	勛	勋	wɐn55	wɐn55	wan1	P257		原文作「勳」字
200706	2528	薰	薰	wɐn55	wɐn55	wan1	P257		
200706	2529	葷	荤	wɐn55	wɐn55	wan1	P257		
200706	2530	訓	训	fɐn33	fɐn33	fan3	P257		
200706	2531	云	云	wɐn21	wɐn21	wan4	P257	人云亦云	
200706	2532	雲	云	wɐn21	wɐn21	wan4	P257	雲集	
200706	2533	韻	韵	wɐn22	wɐn22	wan6	P257		
200706	2534	運	运	wɐn22	wɐn22	wan6	P257		
200706	2535	暈	晕	wɐn21	wɐn21	wan4	P257		
200706	2536	幫	帮	pɔŋ55	pɔŋ55	bong1	P257		
200706	2537	榜	榜	pɔŋ35	pɔŋ35	bong2	P257		
200706	2538	謗	谤	pɔŋ22	pɔŋ22	bong6	P257		
200706	2539	博	博	pɔk3	pɔk3	bok3	P257		
200706	2540	滂	滂	pʰɔŋ21	pʰɔŋ21	pong4	P257	滂沱	
200706	2541	泊	泊	pʰak3	pʰak3	paak3	P257	梁山泊	
200706	2542	旁	旁	pʰɔŋ21	pʰɔŋ21	pong4	P257		
200706	2543	傍	傍	pʰɔŋ21	pʰɔŋ21	pong4	P257		
200706	2545	忙	忙	mɔŋ21	mɔŋ21	mong4	P258		
200706	2546	芒	芒	mɔŋ21	mɔŋ21	mong4	P258	光芒	原文詞例誤爲「芒果」，誤作[mɔŋ55]，但按照調查表排列此處應爲「光芒」
200706	2547	茫	茫	mɔŋ21	mɔŋ21	mong4	P258		
200706	2548	莽	莽	maŋ13	maŋ24	maang5	P258		
200706	2549	蟒	蟒	maŋ13	maŋ24	maang5	P258		
200706	2550	莫	莫	mɔk2	mɔk2	mok6	P258		
200706	2551	膜	膜	mɔk2	mɔk2	mok6	P258		
200706	2552	幕	幕	mɔk2	mɔk2	mok6	P258		
200706	2553	寞	寞	mɔk2	mɔk2	mok6	P258		
200706	2554	摸	摸	mɔ55	mɔ55	mo1	P258		
200706	2555	當	当	tɔŋ55	tɔŋ55	dong1	P258	當時	～時
200706	2556	黨	党	tɔŋ35	tɔŋ35	dong2	P258		
200706	2557	擋	挡	tɔŋ35	tɔŋ35	dong2	P258	阻擋	阻～
200706	2558	當	当	tɔŋ33	tɔŋ33	dong3	P258	當作	典～
200706	2559	湯	汤	tʰɔŋ55	tʰɔŋ55	tong1	P258		
200706	2560	倘	倘	tʰɔŋ35	tʰɔŋ35	tong2	P258	倘使	
200706	2561	躺	躺	tʰɔŋ35	tʰɔŋ35	tong2	P258		
200706	2562	燙	烫	tʰɔŋ33	tʰɔŋ33	tong3	P258		
200706	2563	趟	趟	tʰɔŋ33	tʰɔŋ33	tong3	P258	一趟	
200706	2564	托	托	tʰɔk3	tʰɔk3	tok3	P258	手承物	
200706	2565	堂	堂	tʰɔŋ21	tʰɔŋ21	tong4	P258		
200706	2566	棠	棠	tʰɔŋ21	tʰɔŋ21	tong4	P258		
