year	tab_id	trad	simp	ipa_s	ipa_t	jyutping	sour	expl	note
2000	2122	延	延	yn21	jyn21	jyun4	P222		
2000	2123	筵	筵	yn21	jyn21	jyun4	P222		
2000	2124	演	演	jim33	jim33	jim2	P222		
2000	2125	建	建	kin55	kin55	gin3	P222		
2000	2126	揭	揭	kʰyt3	kʰyt3	kyut2	P222		
2000	2127	鍵	键	kin55	kin55	gin3	P222		
2000	2128	健	健	kin55	kin55	gin3	P222		
2000	2129	腱	腱	kin55	kin55	gin3	P223		
2000	2130	言	言	yn21	jyn21	jyun4	P223		
2000	2131	軒	轩	hyn41	hyn53	hyun1	P223		
2000	2132	掀	掀	hyn41	hyn53	hyun1	P223		
2000	2133	憲	宪	hyn55	hyn55	hyun3	P223		
2000	2134	獻	献	hyn55	hyn55	hyun3	P223		
2000	2135	歇	歇	hit3	hit3	hit2	P223		
2000	2137	熮	熮	lEu41	lɛu53	leu1	P221，223	食物不新鮮；花萎	原文作「蔫」字
2000	2138	堰	堰	yn55	jyn55	jyun3	P223		
2000	2139	邊	边	pin41	pin53	bin1	P224		
2000	2140	蝙	蝙	pin41	pin53	bin1	P224		
2000	2141	扁	扁	pEn33	pɛn33	ben2	P224		
2000	2142	遍	遍	pʰin55	pʰin55	pin3	P224	一遍；遍地	
2000	2143	憋	憋	pit3	pit3	bit2	P224		
2000	2144	片	片	pʰin55	pʰin55	pin3	P224		
2000	2145	撇	撇	pʰit3	pʰit3	pit2	P224	撇捺；撇開	
2000	2146	辮	辫	pEn13	pɛn24	ben5	P224		
2000	2147	眠	眠	min21	min21	min4	P225		
2000	2148	麵	面	min223	min22	min6	P225		
2000	2149	麪	面	min223	min22	min6	P225		原文作「麵」字
2000	2150	篾	篾	mit24	mit24	mit5	P225	竹篾	
2000	2151	顛	颠	tin41	tin53	din1	P225		
2000	2152	典	典	tim33	tim33	dim2	P225		
2000	2153	天	天	tʰin41	tʰin53	tin1	P225		
2000	2154	腆	腆	tim33	tim33	dim2	P225		
2000	2155	鐵	铁	tʰit3	tʰit3	tit2	P225		
2000	2156	田	田	tin21	tin21	din4	P225		
2000	2157	填	填	tin21	tin21	din4	P225		
2000	2158	電	电	tin223	tin22	din6	P226		
2000	2159	殿	殿	tin223	tin22	din6	P226		
2000	2160	奠	奠	tin223	tin22	din6	P226		
2000	2161	佃	佃	tin223	tin22	din6	P226		
2000	2162	墊	垫	tim223	tim22	dim6	P226	墊錢	
2000	2163	年	年	nin21	nin21	nin4	P226		
2000	2164	捻	捻	nEn33	nɛn33	nen2	P226	以指捻碎	原文作「撚」字
2000	2165	撚	撚	nEn33	nɛn33	nen2	P226	以指撚碎	
2000	2166	攆	撵	nEn33	nɛn33	nen2	P226		
2000	2167	捏	捏	nEn33	nɛn33	nen2	P226		訓讀「撚」
2000	2168	憐	怜	lin21	lin21	lin4	P226		
2000	2169	蓮	莲	lin21	lin21	lin4	P227		
2000	2170	練	练	lin21	lin21	lin4	P227		
2000	2171	煉	炼	lin223	lin22	lin6	P227		原文作「鍊」字
2000	2172	鍊	鍊	lin223	lin22	lin6	P227		
2000	2173	楝	楝	lin223	lin22	lin6	P227	楝樹	
2000	2174	箋	笺	tɕʰim41	tʃʰim53	cim1	P227		
2000	2175	薦	荐	tɕin55	tʃin55	zin3	P227		
2000	2176	節	节	tɕit3	tʃit3	zit2	P227		
2000	2177	千	千	tɕʰin41	tʃʰin53	cin1	P227		
2000	2178	切	切	tɕʰit3	tʃʰit3	cit2	P227	切開	
2000	2179	前	前	tɕin21	tʃin21	zin4	P227		
2000	2180	截	截	tɕyt24	tʃyt24	zyut5	P228		
2000	2181	先	先	ɬin41	ɬin53	slin1	P228		
2000	2182	楔	楔	ɬɐn33	ɬɐn33	slan2	P228	楔子	訓讀「榫」
2000	2183	肩	肩	kyn41	kyn53	gyun1	P228		
2000	2184	堅	坚	kyn41	kyn53	gyun1	P228		
2000	2185	繭	茧	kEn33	kɛn33	gen2	P228		
2000	2186	見	见	kin55	kin55	gin3	P229		
2000	2187	結	结	kyt3	kyt3	gyut2	P229		
2000	2188	潔	洁	kyt24	kyt24	gyut5	P229		
2000	2189	牽	牵	hyn41	hyn53	hyun1	P229		
2000	2190	研	研	nyn33	nyn33	nyun2	P229		
2000	2191	硯	砚	yn223	jyn22	jyun6	P229		
2000	2192	顯	显	hyn33	hyn33	hyun2	P229		
2000	2193	賢	贤	yn21	jyn21	jyun4	P229		
2000	2194	弦	弦	yn21	jyn21	jyun4	P229		
2000	2195	絃	弦	yn21	jyn21	jyun4	P229		原文作「弦」字
2000	2196	現	现	yn223	jyn22	jyun6	P230		
2000	2197	煙	烟	yn41	jyn53	jyun1	P230		
2000	2198	菸	烟	yn41	jyn53	jyun1	P230		
2000	2199	燕	燕	yn55	jyn55	jyun3	P230	燕京，姓；燕子	
2000	2201	嚥	咽	yn55	jyn55	jyun3	P230		
2000	2202	咽	咽	yn55	jyn55	jyun3	P230		原文作「嚥」字
2000	2203	宴	宴	yn55	jyn55	jyun3	P230		
2000	2204	噎	噎	jit24	jit24	jit5	P230	噎住了	
2000	2205	般	般	pun41	pun53	bun1	P230		
2000	2206	搬	搬	pun41	pun53	bun1	P230		
2000	2207	半	半	pun55	pun55	bun3	P230		
2000	2208	絆	绊	pun13	pun24	bun5	P231		
2000	2209	鉢	钵	put3	put3	but2	P231		
2000	2210	缽	钵	put3	put3	but2	P231		原文作「鉢」字
2000	2211	撥	拨	put2	put2	but6	P231		
2000	2212	潘	潘	pʰun41	pʰun53	pun1	P231		
2000	2213	拚	拚	pʰEŋ41	pʰiɐŋ53	piang1	P231	拚命	訓讀「拼」
2000	2214	判	判	pʰun55	pʰun55	pun3	P231		
2000	2215	潑	泼	pʰut3	pʰut3	put2	P231		
2000	2216	盤	盘	pun21	pun21	bun4	P231		
2000	2217	伴	伴	pun13	pun24	bun5	P231		
2000	2218	拌	拌	pun13	pun24	bun5	P231		
2000	2219	叛	叛	pʰun55	pʰun55	pun3	P232		
2000	2220	瞞	瞒	mon21	mon21	mon4	P232		
2000	2221	饅	馒	man223	man22	maan6	P232	饅頭	
2000	2222	滿	满	mun13	mun24	mun5	P232		
2000	2223	漫	漫	man223	man22	maan6	P232		
2000	2224	幔	幔	man223	man22	maan6	P232		
2000	2225	末	末	mut24	mut24	mut5	P232		
2000	2226	沫	沫	mut24	mut24	mut5	P232		
2000	2227	抹	抹	mɐt24	mɐt24	mat5	P232		
2000	2228	端	端	tun41	tun53	dun1	P233		
2000	2229	短	短	tun33	tun33	dun2	P233		
2000	2230	斷	断	tun13	tun24	dun5	P233，234	決斷；斷絕	
2000	2231	脫	脱	tʰut3	tʰut3	tut2	P233		
2000	2232	團	团	tun21	tun21	dun4	P233		
2000	2233	糰	团	tun21	tun21	dun4	P233		
2000	2235	段	段	tun223	tun22	dun6	P234		
2000	2236	緞	缎	tun223	tun22	dun6	P234		
2000	2237	奪	夺	tut2	tut2	dut6	P234		
2000	2238	暖	暖	nun13	nun24	nun5	P234		
2000	2239	鸞	鸾	luon21	lon21	lon4	P234		原文作[luon21]
2000	2240	卵	卵	lun13	lun24	lun5	P234		
2000	2241	亂	乱	lun223	lun22	lun6	P234		
2000	2242	鑽	钻	tɕon41	tʃon53	zon1	P235	動詞	原文誤作[tsuon55]
2000	2243	攢	攒	tɕan33	tʃan33	zaan2	P235	積攢	
2000	2244	鑽	钻	tɕon55	tʃon55	zon3	P235	木工用具	
2000	2245	竄	窜	tɕʰon55	tʃʰon55	con3	P235		
2000	2246	撮	撮	ȵiɐp3	ȵɐp3	njap2	P235	一撮米	訓讀「執」
2000	2247	執	执	ȵiɐp3	ȵɐp3	njap2	P235	一撮米	原文作「撮」字
2000	2248	酸	酸	ɬun41	ɬun53	slun1	P235		
2000	2249	算	算	ɬun55	ɬun55	slun3	P235		
2000	2250	蒜	蒜	ɬun55	ɬun55	slun3	P235		
2000	2251	官	官	kun41	kun53	gun1	P236		
2000	2252	棺	棺	kun41	kun53	gun1	P236		
2000	2253	觀	观	kun41	kun53	gun1	P236	參觀	
2000	2254	冠	冠	kun41	kun53	gun1	P236	衣冠	
2000	2255	管	管	kun33	kun33	gun2	P236		
2000	2256	館	馆	kun33	kun33	gun2	P236		
2000	2257	貫	贯	kun55	kun55	gun3	P236		
2000	2258	灌	灌	kun55	kun55	gun3	P236		
2000	2259	罐	罐	kun55	kun55	gun3	P236		
2000	2260	觀	观	kun55	kun55	gun3	P236	寺觀	
2000	2261	冠	冠	kun55	kun55	gun3	P237	冠軍	原文誤作[kun41]
2000	2262	括	括	kʷat3	kʷat3	gwaat2	P237	包括	
2000	2263	寬	宽	hun41	hun53	hun1	P237		
2000	2264	款	款	kuon33	kon33	gon2	P237		原文作[kuon33]
2000	2265	闊	阔	hut3	hut3	hut2	P237		
2000	2266	玩	玩	wuan223	wan22	waan6	P237	古玩；遊玩	
2000	2267	歡	欢	hun41	hun53	hun1	P237		
2000	2268	喚	唤	wuɐn223	wɐn22	wan6	P237		
2000	2269	煥	焕	wuɐn223	wɐn22	wan6	P237		
2000	2270	豁	豁	køk3	kœk3	goek2	P238	豁然	
2000	2271	桓	桓	wuan21	wan21	waan4	P238		
2000	2272	完	完	yn21	jyn21	jyun4	P238		
2000	2273	丸	丸	yn21	jyn21	jyun4	P238	肉丸	
2000	2274	緩	缓	wuan33	wan33	waan2	P238		
2000	2275	皖	皖	wuan33	wan33	waan2	P238	安徽	
2000	2276	換	换	wuɐn223	wɐn22	wan6	P238		
2000	2277	活	活	vɐt2	wɐt2	wat6	P238		
2000	2278	豌	豌	wuan33	wan33	waan2	P238	豌豆	
2000	2279	碗	碗	wun33	wun33	wun2	P239		
2000	2280	腕	腕	wuan33	wan33	waan2	P239		
2000	2281	鰥	鳏	kʷan41	kʷan53	gwaan1	P239	鰥寡	
2000	2282	頑	顽	man21	man21	maan4	P239	頑皮	
2000	2283	幻	幻	wuan223	wan22	waan6	P239		
2000	2284	滑	滑	vat2	wat2	waat6	P239		
2000	2285	猾	猾	vat2	wat2	waat6	P239	狡猾	
2000	2286	挖	挖	vɐt3	wɐt3	wat2	P239		
2000	2287	篡	篡	tɕʰon55	tʃʰon55	con3	P239		
2000	2288	撰	撰	lyn33	lyn33	lyun2	P239		
2000	2289	閂	闩	ɕan41	ʃan53	saan1	P240		
2000	2290	拴	拴	ɕan41	ʃan53	saan1	P240		
2000	2291	涮	涮	ɕɐt3	ʃɐt3	sat2	P240	涮洗	
2000	2292	刷	刷	ɕɐt3	ʃɐt3	sat2	P240		
2000	2293	關	关	kʷan41	kʷan53	gwaan1	P240		
2000	2294	慣	惯	kʷan55	kʷan55	gwaan3	P240		
2000	2295	刮	刮	kʷat3	kʷat3	gwaat2	P240		
2000	2296	還	还	wuan21	wan21	waan4	P240	還原；還有	
2000	2298	環	环	wuan21	wan21	waan4	P240		
2000	2299	患	患	wuan223	wan22	waan6	P241		
2000	2300	宦	宦	wuan223	wan22	waan6	P241		
2000	2301	彎	弯	wuan41	wan53	waan1	P241		
2000	2302	灣	湾	wuan41	wan53	waan1	P241		
2000	2303	戀	恋	lin55	lin55	lin3	P241		
2000	2304	劣	劣	lyt24	lyt24	lyut5	P241		
2000	2305	全	全	tɕyn21	tʃyn21	zyun4	P241		
2000	2306	泉	泉	tɕyn21	tʃyn21	zyun4	P241		
2000	2307	絕	绝	tɕyt2	tʃyt2	zyut6	P241		
2000	2308	宣	宣	ɬyn41	ɬyn53	slyun1	P242		
2000	2309	選	选	ɬyn33	ɬyn33	slyun2	P242		
2000	2310	雪	雪	ɬyt3	ɬyt3	slyut2	P242		
2000	2311	旋	旋	ɬyn21	ɬyn21	slyun4	P242		
2000	2312	轉	转	tɕyn33	tʃyn33	zyun2	P242	轉送	
2000	2313	轉	转	tɕyn55	tʃyn55	zyun3	P242	轉螺絲	
2000	2314	傳	传	tɕyn21	tʃyn21	zyun4	P242	傳達	
2000	2315	篆	篆	ɬyn223	ɬyn22	slyun6	P243		
2000	2316	傳	传	tɕyn223	tʃyn22	zyun6	P243	傳記	
2000	2317	專	专	tɕyn41	tʃyn53	zyun1	P243		
2000	2318	磚	砖	tɕyn41	tʃyn53	zyun1	P243		
2000	2319	川	川	tɕʰyn41	tʃʰyn53	cyun1	P243		
2000	2320	穿	穿	tɕʰyn41	tʃʰyn53	cyun1	P243		
2000	2321	喘	喘	tɕʰyn33	tʃʰyn33	cyun2	P243		
2000	2322	串	串	tɕʰyn55	tʃʰyn55	cyun3	P243		
2000	2323	船	船	ɕyn21	ʃyn21	syun4	P244		
2000	2324	說	说	ɕyt3	ʃyt3	syut2	P244	說話	
2000	2325	軟	软	ȵyn13	ȵyn24	njyun5	P244		
2000	2326	捲	卷	kyn33	kyn33	gyun2	P244	捲起	
2000	2327	眷	眷	kyn55	kyn55	gyun3	P244		
2000	2328	卷	卷	kyn33	kyn33	gyun2	P244		
2000	2329	絹	绢	kyn41	kyn53	gyun1	P244		
2000	2330	圈	圈	hyn41	hyn53	hyun1	P244，245	圓圈；豬圈	
2000	2331	拳	拳	kyn21	kyn21	gyun4	P244		
2000	2332	權	权	kyn21	kyn21	gyun4	P245		
2000	2333	顴	颧	kun55	kun55	gun3	P245	顴骨	
2000	2335	倦	倦	kyn223	kyn22	gyun6	P245		
2000	2336	圓	圆	yn21	jyn21	jyun4	P245		
2000	2337	員	员	yn21	jyn21	jyun4	P245		
2000	2338	院	院	yn223	jyn22	jyun6	P245		
2000	2339	緣	缘	yn21	jyn21	jyun4	P245		
2000	2340	沿	沿	yn21	jyn21	jyun4	P245		
2000	2341	鉛	铅	yn21	jyn21	jyun4	P245		
2000	2342	捐	捐	kyn41	kyn53	gyun1	P246		
2000	2343	悅	悦	yt24	jyt24	jyut5	P246		
2000	2344	閱	阅	yt24	jyt24	jyut5	P246		
2000	2345	藩	藩	fan21	fan21	faan4	P246，247	藩籬；藩衍	
2000	2346	反	反	fan33	fan33	faan2	P246		
2000	2347	販	贩	fan55	fan55	faan3	P246		
2000	2348	髮	发	fɐt3	fɐt3	fat2	P246	頭髮	
2000	2349	發	发	fɐt3	fɐt3	fat2	P246	發財	
2000	2350	翻	翻	fan41	fan53	faan1	P246		
2000	2351	番	番	fan41	fan53	faan1	P247	幾番	
2000	2352	煩	烦	fan21	fan21	faan4	P247		
2000	2354	繁	繁	fan21	fan21	faan4	P247		
2000	2355	飯	饭	fan223	fan22	faan6	P247		
2000	2356	伐	伐	fɐt3	fɐt3	fat2	P247		
2000	2357	筏	筏	fɐt3	fɐt3	fat2	P247		
2000	2358	罰	罚	fɐt3	fɐt3	fat2	P247		
2000	2359	晚	晚	man13	man24	maan5	P248		
2000	2360	挽	挽	wuan33	wan33	waan2	P248		
2000	2361	輓	挽	wuan33	wan33	waan2	P248		原文作「挽」字
2000	2362	萬	万	man223	man22	maan6	P248		
2000	2363	蔓	蔓	man223	man22	maan6	P248	瓜蔓子	
2000	2364	襪	袜	mɐt24	mɐt24	mat5	P248		
2000	2365	厥	厥	kyt3	kyt3	gyut2	P248		
2000	2366	勸	劝	hyn55	hyn55	hyun3	P248		
2000	2367	券	券	kyn55	kyn55	gyun3	P248		
2000	2368	掘	掘	vɐt3	wɐt3	wat2	P248，278		原文P278作[wuɐt33]，與鄰近字「倔」的標音[vat33]只是形式不同，實際音位相同
2000	2369	元	元	yn21	jyn21	jyun4	P249		
2000	2370	原	原	yn21	jyn21	jyun4	P249		
2000	2371	源	源	yn21	jyn21	jyun4	P249		
2000	2372	阮	阮	yn13	jyn24	jyun5	P249		
2000	2373	願	愿	yn223	jyn22	jyun6	P249		
2000	2374	月	月	ȵyt24	ȵyt24	njyut5	P249		
2000	2375	喧	喧	ɬyn41	ɬyn53	slyun1	P249		
2000	2376	楦	楦	hyn55	hyn55	hyun3	P249	鞋楦	
2000	2377	冤	冤	yn41	jyn53	jyun1	P249		
2000	2378	宛	宛	wuan33	wan33	waan2	P250		
2000	2379	怨	怨	yn55	jyn55	jyun3	P250		
2000	2380	袁	袁	yn21	jyn21	jyun4	P250		
2000	2381	轅	辕	yn21	jyn21	jyun4	P250		
2000	2382	園	园	yn21	jyn21	jyun4	P250		
2000	2383	援	援	yn21	jyn21	jyun4	P250	援救	
2000	2384	遠	远	yn13	jyn24	jyun5	P250		
2000	2385	越	越	yt24	jyt24	jyut5	P250		
2000	2386	曰	曰	yt24	jyt24	jyut5	P250		
2000	2387	粵	粤	yt24	jyt24	jyut5	P251		
2000	2388	決	决	kʰyt3	kʰyt3	kyut2	P251		
2000	2389	訣	诀	kʰyt3	kʰyt3	kyut2	P251		
2000	2390	犬	犬	hyn33	hyn33	hyun2	P251		
2000	2391	缺	缺	kʰyt3	kʰyt3	kyut2	P251		
2000	2392	血	血	hyt3	hyt3	hyut2	P251		
2000	2393	玄	玄	yn21	jyn21	jyun4	P251		
2000	2394	懸	悬	yn223	jyn22	jyun6	P251		
2000	2395	縣	县	yn223	jyn22	jyun6	P251		
2000	2396	穴	穴	yt24	jyt24	jyut5	P252		
2000	2397	吞	吞	tʰɐn41	tʰɐn53	tan1	P252		
2000	2398	跟	跟	kɐn41	kɐn53	gan1	P252		
2000	2399	懇	恳	hɐn33	hɐn33	han2	P252		
2000	2400	墾	垦	hɐn33	hɐn33	han2	P252		
2000	2401	根	根	kɐn41	kɐn53	gan1	P252		
2000	2402	齦	龈	kʰɐn33	kʰɐn33	kan2	P252	老鼠齦	
2000	2403	啃	啃	kʰɐn33	kʰɐn33	kan2	P252		原文作「齦」字
2000	1262	熬	熬	ŋau21	ŋau21	ngaau4	P129		
2000	1263	傲	傲	ŋau223	ŋau22	ngaau6	P130		
2000	1264	蒿	蒿	kau33	kau33	gaau2	P130	蓬蒿	
2000	1265	薅	薅	hau41	hau53	haau1	P130	除田草	
2000	1266	好	好	hau33	hau33	haau2	P130	好壞	
2000	1267	好	好	hau55	hau55	haau3	P130	喜好	
2000	1268	耗	耗	hau55	hau55	haau3	P130		
2000	1269	豪	豪	hau21	hau21	haau4	P130		
2000	1270	壕	壕	hau21	hau21	haau4	P130		
2000	1271	毫	毫	hau21	hau21	haau4	P130		
2000	1272	號	号	hau223	hau22	haau6	P131	呼號；號數	
2000	1273	浩	浩	hau55	hau55	haau3	P131		
2000	1275	襖	袄	au55	∅au55	aau3	P131		
2000	1276	奧	奥	au55	∅au55	aau3	P131		
2000	1277	懊	懊	au55	∅au55	aau3	P131	懊惱；懊悔	
2000	1278	包	包	pau41	pau53	baau1	P131		
2000	1279	胞	胞	pau41	pau53	baau1	P131		
2000	1280	飽	饱	pau33	pau33	baau2	P132		
2000	1281	豹	豹	pau55	pau55	baau3	P132		
2000	1282	爆	爆	pau223	pau22	baau6	P132		
2000	1283	泡	泡	pʰau41	pʰau53	paau1	P132	量詞	原文誤作[pʰau55]
2000	1284	拋	抛	pʰau41	pʰau53	paau1	P132		
2000	1285	炮	炮	pʰau55	pʰau55	paau3	P132	槍炮	
2000	1286	泡	泡	pʰau55	pʰau55	paau3	P132	泡在水裏	
2000	1287	跑	跑	pʰau33	pʰau33	paau2	P132		
2000	1288	刨	刨	pau21	pau21	baau4	P132		
2000	1289	鮑	鲍	pau41	pau53	baau1	P133	姓；鮑魚	
2000	1290	鉋	铇	pau21	pau21	baau4	P133		
2000	1291	茅	茅	mau21	mau21	maau4	P133		
2000	1292	貓	猫	mEu55	mɛu55	meu3	P133，139		
2000	1293	卯	卯	mau13	mau24	maau5	P133		
2000	1294	貌	貌	mau223	mau22	maau6	P133		
2000	1295	撓	挠	nau21	nau21	naau4	P133		
2000	1296	鬧	闹	nau223	nau22	naau6	P133		
2000	1297	罩	罩	tɕau55	tʃau55	zaau3	P134		
2000	1298	抓	抓	tɕa41	tʃa53	zaa1	P134		
2000	1299	爪	爪	tɕau33	tʃau33	zaau2	P134	爪牙	
2000	1300	找	找	tɕau33	tʃau33	zaau2	P134		
2000	1301	抄	抄	tɕʰau41	tʃʰau53	caau1	P134	抄寫	
2000	1302	鈔	钞	tɕʰau41	tʃʰau53	caau1	P134	錢鈔	
2000	1303	炒	炒	tɕʰau33	tʃʰau33	caau2	P134		
2000	1304	吵	吵	tɕʰau33	tʃʰau33	caau2	P134		
2000	1305	巢	巢	tɕau21	tʃau21	zaau4	P135		
2000	1306	梢	梢	ɕau41	ʃau53	saau1	P135	樹梢	
2000	1307	捎	捎	ɕau41	ʃau53	saau1	P135	捎帶	
2000	1308	稍	稍	ɕau41	ʃau53	saau1	P135		
2000	1309	潲	潲	ɕau55	ʃau55	saau3	P135	豬食	
2000	1310	交	交	kau41	kau53	gaau1	P135		
2000	1311	郊	郊	kau41	kau53	gaau1	P135		
2000	1312	膠	胶	kEu41	kɛu53	geu1	P135		
2000	1313	教	教	kau55	kau55	gaau3	P135，136	教書；教育	
2000	1314	絞	绞	kau33	kau33	gaau2	P136		
2000	1315	狡	狡	kau41	kau53	gaau1	P136		
2000	1316	鉸	铰	kau33	kau33	gaau2	P136		
2000	1317	攪	搅	kEu33	kɛu33	geu2	P136		
2000	1318	搞	搞	kau33	kau33	gaau2	P136		
2000	1320	校	校	kau55	kau55	gaau3	P136，137	校對；學校；上校	
2000	1321	較	较	kau55	kau55	gaau3	P136		
2000	1322	酵	酵	hau55	hau55	haau3	P136		
2000	1323	窖	窖	kau55	kau55	gaau3	P136		
2000	1324	覺	觉	kau55	kau55	gaau3	P137	睡覺	
2000	1325	敲	敲	hau41	hau53	haau1	P137		
2000	1326	巧	巧	kʰiu33	kʰiu33	kiu2	P137		
2000	1327	咬	咬	ȵiau13	ȵau24	njaau5	P137		
2000	1328	孝	孝	hau55	hau55	haau3	P137		
2000	1329	肴	肴	ŋau21	ŋau21	ngaau4	P137		
2000	1330	餚	肴	ŋau21	ŋau21	ngaau4	P137		原文作「肴」字
2000	1331	淆	淆	ŋau21	ŋau21	ngaau4	P137		
2000	1332	效	效	hau55	hau55	haau3	P137		
2000	1335	坳	坳	au55	∅au55	aau3	P138	山坳	
2000	1336	標	标	piu41	piu53	biu1	P138		
2000	1337	表	表	piu33	piu33	biu2	P138		
2000	1338	錶	表	piu41	piu53	biu1	P138	鐘錶	
2000	1339	飄	飘	pʰiu41	pʰiu53	piu1	P138		
2000	1340	漂	漂	pʰiu55	pʰiu55	piu3	P138		
2000	1341	票	票	pʰiu55	pʰiu55	piu3	P138	車票	
2000	1342	漂	漂	pʰiu41	pʰiu53	piu1	P138	漂亮	
2000	1343	瓢	瓢	piu21	piu21	biu4	P139		
2000	1344	嫖	嫖	piu21	piu21	biu4	P139	嫖賭	
2000	1345	苗	苗	miu21	miu21	miu4	P139		
2000	1346	描	描	miu21	miu21	miu4	P139		
2000	1348	藐	藐	miu13	miu24	miu5	P139		
2000	1349	渺	渺	miu13	miu24	miu5	P139		
2000	1350	秒	秒	miu13	miu24	miu5	P139		
2000	1351	廟	庙	miu223	miu22	miu6	P139		
2000	1352	妙	妙	miu223	miu22	miu6	P140		
2000	1353	燎	燎	liu21	liu21	liu4	P140	燎原；火燎眉毛	
2000	1355	療	疗	liu21	liu21	liu4	P140		
2000	1356	焦	焦	tɕiu41	tʃiu53	ziu1	P140		
2000	1357	蕉	蕉	tɕiu41	tʃiu53	ziu1	P140	芭蕉	
2000	1358	椒	椒	tɕiu41	tʃiu53	ziu1	P140		
2000	1359	剿	剿	kiu33	kiu33	giu2	P140		
2000	1360	醮	醮	tɕiu55	tʃiu55	ziu3	P140	打醮	
2000	1361	鍬	锹	tɕʰiu41	tʃʰiu53	ciu1	P140		
2000	1362	悄	悄	tɕʰiu41	tʃʰiu53	ciu1	P141	靜悄悄	
2000	1363	俏	俏	tɕʰiu55	tʃʰiu55	ciu3	P141		
2000	1364	樵	樵	tɕiu41	tʃiu53	ziu1	P141		
2000	1365	瞧	瞧	tɕiu41	tʃiu53	ziu1	P141		
2000	1366	消	消	ɬiu41	ɬiu53	sliu1	P141		
2000	1367	宵	宵	ɬiu41	ɬiu53	sliu1	P141		
2000	1368	霄	霄	ɬiu41	ɬiu53	sliu1	P141		
2000	1369	硝	硝	ɬiu41	ɬiu53	sliu1	P142		
2000	1370	銷	销	ɬiu41	ɬiu53	sliu1	P142		
2000	1371	小	小	ɬiu33	ɬiu33	sliu2	P142		
2000	1372	笑	笑	ɬiu55	ɬiu55	sliu3	P142		
2000	1373	鞘	鞘	ɬiu41	ɬiu53	sliu1	P142	刀鞘	
2000	1374	朝	朝	tɕiu41	tʃiu53	ziu1	P142	今朝	
2000	1375	超	超	tɕʰiu41	tʃʰiu53	ciu1	P142		
2000	1376	朝	朝	tɕiu21	tʃiu21	ziu4	P142	朝代	
2000	1377	潮	潮	tɕiu21	tʃiu21	ziu4	P142		
2000	1378	趙	赵	tɕiu223	tʃiu22	ziu6	P142		
2000	1379	兆	兆	tɕiu223	tʃiu22	ziu6	P143		
2000	1380	召	召	tɕiu55	tʃiu55	ziu3	P143		
2000	1381	昭	昭	tɕiu41	tʃiu53	ziu1	P143		
2000	1382	招	招	tɕiu41	tʃiu53	ziu1	P143		
2000	1383	沼	沼	tɕiu41	tʃiu53	ziu1	P143	沼氣	
2000	1384	照	照	tɕiu55	tʃiu55	ziu3	P143		
2000	1385	詔	诏	tɕiu41	tʃiu53	ziu1	P143		
2000	1386	燒	烧	ɕiu41	ʃiu53	siu1	P143		
2000	1387	少	少	ɕiu33	ʃiu33	siu2	P143	多少	
2000	1388	少	少	ɕiu55	ʃiu55	siu3	P143	少年	
2000	1389	韶	韶	ɕiu21	ʃiu21	siu4	P144	韶關	
2000	1390	紹	绍	ɕiu223	ʃiu22	siu6	P144		
2000	1391	邵	邵	ɕiu223	ʃiu22	siu6	P144		
2000	1392	饒	饶	jiu21	jiu21	jiu4	P144		
2000	1393	橈	桡	jiu21	jiu21	jiu4	P144	槳	
2000	1394	擾	扰	jiu223	jiu22	jiu6	P144		
2000	1395	繞	绕	jiu223	jiu22	jiu6	P144	圍繞；繞線	
2000	1397	驕	骄	kiu41	kiu53	giu1	P144		
2000	1398	嬌	娇	kiu41	kiu53	giu1	P144		
2000	1399	矯	矫	kiu41	kiu53	giu1	P145	矯詐	
2000	1400	喬	乔	kiu21	kiu21	giu4	P145		
2000	1401	僑	侨	kiu21	kiu21	giu4	P145		
2000	1402	橋	桥	kiu21	kiu21	giu4	P145		
2000	1403	蕎	荞	kiu21	kiu21	giu4	P145		
2000	1404	轎	轿	kiu223	kiu22	giu6	P145		
2000	1405	囂	嚣	hiu41	hiu53	hiu1	P145		
2000	1406	妖	妖	jiu41	jiu53	jiu1	P145		
2000	1407	邀	邀	jiu41	jiu53	jiu1	P145		
2000	1408	腰	腰	jiu41	jiu53	jiu1	P146		
2000	1409	要	要	jiu41	jiu53	jiu1	P146	要求	
2000	1410	要	要	jiu55	jiu55	jiu3	P146	重要	
2000	1411	搖	摇	jiu21	jiu21	jiu4	P146		
2000	1412	謠	谣	jiu21	jiu21	jiu4	P146		
2000	1413	窯	窑	jiu21	jiu21	jiu4	P146		
2000	1414	姚	姚	jiu21	jiu21	jiu4	P146		
2000	1415	舀	舀	jiu13	jiu24	jiu5	P146	舀水	
2000	1416	耀	耀	jiu223	jiu22	jiu6	P146		
2000	1417	鷂	鹞	jiu223	jiu22	jiu6	P146	鷂鷹	
2000	1418	刁	刁	tiu41	tiu53	diu1	P147		
2000	1419	貂	貂	tiu41	tiu53	diu1	P147		
2000	1420	雕	雕	tiu41	tiu53	diu1	P147		
2000	1421	鳥	鸟	niu13	niu24	niu5	P147		
2000	1422	釣	钓	tiu55	tiu55	diu3	P147		
2000	1423	吊	吊	tiu55	tiu55	diu3	P147		原文作「弔」字
2000	1424	弔	吊	tiu55	tiu55	diu3	P147		
2000	1425	挑	挑	tʰiu41	tʰiu53	tiu1	P147		
